
MTV点歌145,#genre#
滨崎步-carols,http://em.21dtv.com/songs/60000859.mkv
佚名-caravan,http://em.21dtv.com/songs/60000854.mkv
萧亚轩-cappuccino,http://em.21dtv.com/songs/60000853.mkv
佚名-cantando,http://em.21dtv.com/songs/60000851.mkv
吴佩慈-candyman,http://em.21dtv.com/songs/60000810.mkv
幸田来未-candy,http://em.21dtv.com/songs/60000809.mkv
福井舞-cancan,http://em.21dtv.com/songs/60000803.mkv
佚名-caminito,http://em.21dtv.com/songs/60000784.mkv
DENVER-calypso(演唱会),http://em.21dtv.com/songs/60000783.mkv
PEPPERS-californication,http://em.21dtv.com/songs/60000774.mkv
黄小桢-cake(无原唱),http://em.21dtv.com/songs/60000769.mkv
吕珊-cachito(演唱会),http://em.21dtv.com/songs/60000767.mkv
z,http://em.21dtv.com/songs/60000764.mkv
JESSICA+KRYSTAL-butterfly,http://em.21dtv.com/songs/60070312.mkv
KARMIN-brokenhearted,http://em.21dtv.com/songs/60069065.mkv
林峰-broken,http://em.21dtv.com/songs/60062635.mkv
林峰-broken(演唱会),http://em.21dtv.com/songs/60062634.mkv
SAILING-brielle,http://em.21dtv.com/songs/60062157.mkv
DERULO-breathing,http://em.21dtv.com/songs/60063549.mkv
花世纪-bravo,http://em.21dtv.com/songs/60062477.mkv
9NINE-brave,http://em.21dtv.com/songs/60071580.mkv
NEW.F.O-bounce,http://em.21dtv.com/songs/60063546.mkv
TOE-bong,http://em.21dtv.com/songs/60071578.mkv
ELLIS-bittersweet,http://em.21dtv.com/songs/60063542.mkv
PERRY-birthday,http://em.21dtv.com/songs/60099669.mkv
KAT.TUN-birth,http://em.21dtv.com/songs/60063541.mkv
松下优也-bird,http://em.21dtv.com/songs/60069062.mkv
AKB48-bingo,http://em.21dtv.com/songs/60065552.mkv
ROSE-bikes,http://em.21dtv.com/songs/60070305.mkv
JANE-逼,http://em.21dtv.com/songs/60065845.mkv
容祖儿-betrue(演唱会),http://em.21dtv.com/songs/60063539.mkv
JUJU-beloved,http://em.21dtv.com/songs/60062070.mkv
KISS-believe,http://em.21dtv.com/songs/60069060.mkv
AKB48-beginner,http://em.21dtv.com/songs/60065548.mkv
王思佳-BEAUTIFUL,http://em.21dtv.com/songs/60096401.mkv
李佳薇-beautiful,http://em.21dtv.com/songs/60070302.mkv
2PM-beautiful,http://em.21dtv.com/songs/60067854.mkv
SPEARS-beautiful,http://em.21dtv.com/songs/60065547.mkv
蔡依林-beast,http://em.21dtv.com/songs/60069056.mkv
SKRILLEX-bangarang,http://em.21dtv.com/songs/60070300.mkv
AFTER+SCHOOL-bang,http://em.21dtv.com/songs/60061943.mkv
0086男团-baha,http://em.21dtv.com/songs/60070299.mkv
低调组合-Bad,http://em.21dtv.com/songs/60127729.mkv
少女部落格-babyblog,http://em.21dtv.com/songs/60063535.mkv
机动现场-Baby,http://em.21dtv.com/songs/60080705.mkv
BIEBER-baby,http://em.21dtv.com/songs/60063534.mkv
大嘴巴-baboo,http://em.21dtv.com/songs/60065633.mkv
刘栋升-奔,http://em.21dtv.com/songs/60116589.mkv
郑志立-白,http://em.21dtv.com/songs/60104489.mkv
冉青霞-爸,http://em.21dtv.com/songs/60101929.mkv
王君馨-breakaway,http://em.21dtv.com/songs/60086330.mkv
GI+DOK-booshit,http://em.21dtv.com/songs/60086328.mkv
DUO+MUZIE-baaam,http://em.21dtv.com/songs/60086322.mkv
WARD-breathless,http://em.21dtv.com/songs/60084697.mkv
GOMEZ-birthday,http://em.21dtv.com/songs/60084695.mkv
BAREILLES-brave,http://em.21dtv.com/songs/60082113.mkv
AZALEA-bounce,http://em.21dtv.com/songs/60082110.mkv
陈品如-blindness,http://em.21dtv.com/songs/60082104.mkv
32+SHAKKA-blackout,http://em.21dtv.com/songs/60082102.mkv
CLYRO-biblical,http://em.21dtv.com/songs/60082097.mkv
陈僖仪-believe,http://em.21dtv.com/songs/60082094.mkv
CAREY+MIGUEL-beautiful,http://em.21dtv.com/songs/60082092.mkv
东海-beautiful(演唱会),http://em.21dtv.com/songs/60082091.mkv
EXO-M-baby(演唱会),http://em.21dtv.com/songs/60082077.mkv
TICK-唄(无原唱),http://em.21dtv.com/songs/60080484.mkv
郑融-爆,http://em.21dtv.com/songs/60074633.mkv
陈妍希-beautiful,http://em.21dtv.com/songs/60074082.mkv
DAMLI-butterflies,http://em.21dtv.com/songs/60073021.mkv
KAMALIYA-butterflies,http://em.21dtv.com/songs/60073020.mkv
HOOD-bugatti,http://em.21dtv.com/songs/60073016.mkv
GAIN+HYUNGWOO-brunch,http://em.21dtv.com/songs/60073014.mkv
MONROE-bruises,http://em.21dtv.com/songs/60073013.mkv
星云兄弟-broken,http://em.21dtv.com/songs/60073011.mkv
岚-breathless,http://em.21dtv.com/songs/60073004.mkv
DELILAH-breathe,http://em.21dtv.com/songs/60073003.mkv
GRACE-break,http://em.21dtv.com/songs/60073001.mkv
GROBAN-brave,http://em.21dtv.com/songs/60072999.mkv
HARRIS+KELIS-bounce,http://em.21dtv.com/songs/60072993.mkv
RIMES-borrowed(演唱会),http://em.21dtv.com/songs/60072991.mkv
CYRUS-borgore,http://em.21dtv.com/songs/60072989.mkv
SCHERZINGER-boomerang,http://em.21dtv.com/songs/60072988.mkv
BROWN-bonafied(演唱会),http://em.21dtv.com/songs/60072986.mkv
BIZKIT-boiler,http://em.21dtv.com/songs/60072985.mkv
孙佳仁-bloom,http://em.21dtv.com/songs/60072979.mkv
CAROLINA-blackout,http://em.21dtv.com/songs/60072975.mkv
DINO-blackbird,http://em.21dtv.com/songs/60072974.mkv
GOULDING-bittersweet,http://em.21dtv.com/songs/60072971.mkv
WOW+T-PAIN-better,http://em.21dtv.com/songs/60072966.mkv
清水翔太-believe,http://em.21dtv.com/songs/60072960.mkv
DOLLS-beep,http://em.21dtv.com/songs/60072954.mkv
绚香-beautiful,http://em.21dtv.com/songs/60072947.mkv
MS.OOJA-be,http://em.21dtv.com/songs/60072936.mkv
林峰-bb,http://em.21dtv.com/songs/60072928.mkv
G.NA-banana,http://em.21dtv.com/songs/60072923.mkv
WAYNE-ball,http://em.21dtv.com/songs/60072922.mkv
BOYZ-backseat,http://em.21dtv.com/songs/60072919.mkv
OWEN-back,http://em.21dtv.com/songs/60072916.mkv
丁丁+黄一-baby,http://em.21dtv.com/songs/60072914.mkv
BIEBER-boyfriend,http://em.21dtv.com/songs/60066097.mkv
黄妃-伴,http://em.21dtv.com/songs/60062486.mkv
FANTASIA-bittersweet,http://em.21dtv.com/songs/60060813.mkv
和田光司-butterfly,http://em.21dtv.com/songs/60060776.mkv
BOYFRIEND-boyfriend,http://em.21dtv.com/songs/60060774.mkv
PITBULL-blanco,http://em.21dtv.com/songs/60060770.mkv
清水翔太-believe,http://em.21dtv.com/songs/60060765.mkv
钟旋菱-步,http://em.21dtv.com/songs/60011833.mkv
陈百强-不,http://em.21dtv.com/songs/60010954.mkv
路嘉欣-病,http://em.21dtv.com/songs/60010879.mkv
谭晶-兵,http://em.21dtv.com/songs/60010861.mkv
康康-别,http://em.21dtv.com/songs/60010559.mkv
丁文琪-别,http://em.21dtv.com/songs/60010558.mkv
彭羚-变(演唱会),http://em.21dtv.com/songs/60010484.mkv
苏芮-变(无原唱),http://em.21dtv.com/songs/60010483.mkv
孙燕姿-奔,http://em.21dtv.com/songs/60010311.mkv
玄武-悲,http://em.21dtv.com/songs/60010108.mkv
吴淑敏-伴,http://em.21dtv.com/songs/60009912.mkv
黄小琥-伴(演唱会),http://em.21dtv.com/songs/60009911.mkv
罗时丰-伴(无原唱),http://em.21dtv.com/songs/60009910.mkv
佚名-班,http://em.21dtv.com/songs/60009829.mkv
周渝民-白,http://em.21dtv.com/songs/60009649.mkv
吴奇隆-白,http://em.21dtv.com/songs/60009648.mkv
梁汉文-八(演唱会),http://em.21dtv.com/songs/60009450.mkv
李玟-byob,http://em.21dtv.com/songs/60000761.mkv
CAREY-byebye,http://em.21dtv.com/songs/60000760.mkv
佚名-butterfly,http://em.21dtv.com/songs/60000745.mkv
裘海正-butterfly,http://em.21dtv.com/songs/60000744.mkv
李雨寰-butterfly,http://em.21dtv.com/songs/60000743.mkv
REX-butterfly,http://em.21dtv.com/songs/60000742.mkv
CAREY-butterfly,http://em.21dtv.com/songs/60000741.mkv
WILLIAMS-butterfly,http://em.21dtv.com/songs/60000740.mkv
佚名-butterfhy,http://em.21dtv.com/songs/60000739.mkv
幸田来未-but,http://em.21dtv.com/songs/60000738.mkv
群星-burning,http://em.21dtv.com/songs/60000734.mkv
ARREDONDO-burning,http://em.21dtv.com/songs/60000733.mkv
USHER-burn,http://em.21dtv.com/songs/60000729.mkv
东于哲-buddy,http://em.21dtv.com/songs/60000726.mkv
CAILLAT-bubbly,http://em.21dtv.com/songs/60000724.mkv
BLUE-bubblin,http://em.21dtv.com/songs/60000723.mkv
玉置成実-brightdown,http://em.21dtv.com/songs/60000711.mkv
CORRS-breathless,http://em.21dtv.com/songs/60000709.mkv
A-breathe,http://em.21dtv.com/songs/60000708.mkv
HILL-breathe,http://em.21dtv.com/songs/60000707.mkv
FEAT.SE-breathe,http://em.21dtv.com/songs/60000706.mkv
CLARKSON-breakaway,http://em.21dtv.com/songs/60000691.mkv
GLASS-brandy,http://em.21dtv.com/songs/60000684.mkv
佚名-brandy(无原唱),http://em.21dtv.com/songs/60000683.mkv
何洁+魏晨-boys,http://em.21dtv.com/songs/60000681.mkv
remix),http://em.21dtv.com/songs/60000680.mkv
佚名-boyfriend,http://em.21dtv.com/songs/60000677.mkv
SIMPSON-boyfriend,http://em.21dtv.com/songs/60000676.mkv
王一冰-boy,http://em.21dtv.com/songs/60000674.mkv
MADONNA-borderline,http://em.21dtv.com/songs/60000657.mkv
佚名-bootylicious,http://em.21dtv.com/songs/60000655.mkv
中国娃娃-boom,http://em.21dtv.com/songs/60000654.mkv
S.H.E-boom,http://em.21dtv.com/songs/60000653.mkv
ENERGY-boom,http://em.21dtv.com/songs/60000652.mkv
MORGAN-bonfire,http://em.21dtv.com/songs/60000645.mkv
东方神起-bolero,http://em.21dtv.com/songs/60000642.mkv
滨崎步-bold&delicious,http://em.21dtv.com/songs/60000641.mkv
WIL-bob,http://em.21dtv.com/songs/60000639.mkv
陶晶莹-blue(演唱会),http://em.21dtv.com/songs/60000636.mkv
KESHA-blow,http://em.21dtv.com/songs/60000617.mkv
浜崎あゆみ-blossom,http://em.21dtv.com/songs/60000616.mkv
张敬轩-blessing,http://em.21dtv.com/songs/60000613.mkv
张敬轩-blessing(演唱会),http://em.21dtv.com/songs/60000612.mkv
AGUILERA-blessed,http://em.21dtv.com/songs/60000611.mkv
J.LENNON+P.MCCARTNEY-blackbird(无原唱),http://em.21dtv.com/songs/60000603.mkv
G.NA-black+white,http://em.21dtv.com/songs/60000602.mkv
BROOKS-bitch,http://em.21dtv.com/songs/60000590.mkv
TWINS-bingo,http://em.21dtv.com/songs/60000588.mkv
BOYS-bigger,http://em.21dtv.com/songs/60000583.mkv
冠宇-bg(无原唱),http://em.21dtv.com/songs/60000574.mkv
佚名-beth,http://em.21dtv.com/songs/60000562.mkv
20-bent,http://em.21dtv.com/songs/60000552.mkv
TWENTY-bent(无原唱),http://em.21dtv.com/songs/60000551.mkv
JACKSON-ben,http://em.21dtv.com/songs/60000549.mkv
佚名-believe,http://em.21dtv.com/songs/60000547.mkv
古巨基-believe,http://em.21dtv.com/songs/60000546.mkv
杜德伟-believe,http://em.21dtv.com/songs/60000545.mkv
CHER-believe,http://em.21dtv.com/songs/60000544.mkv
S.H.E-belief,http://em.21dtv.com/songs/60000542.mkv
东方神起-begin,http://em.21dtv.com/songs/60000541.mkv
MADCON-beggin,http://em.21dtv.com/songs/60000538.mkv
佚名-be-bop-a-lula,http://em.21dtv.com/songs/60000517.mkv
王心凌-beauty,http://em.21dtv.com/songs/60000516.mkv
佚名-beautiful,http://em.21dtv.com/songs/60000512.mkv
梁静茹-beautiful,http://em.21dtv.com/songs/60000511.mkv
AGUILERA-beautiful,http://em.21dtv.com/songs/60000510.mkv
木村カエラ-banzai,http://em.21dtv.com/songs/60000458.mkv
浜崎あゆみ-ballad,http://em.21dtv.com/songs/60000451.mkv
IGLESIAS-bailamos,http://em.21dtv.com/songs/60000449.mkv
LOPEZ-baila,http://em.21dtv.com/songs/60000448.mkv
佚名-bad,http://em.21dtv.com/songs/60000447.mkv
BRANDY-baby,http://em.21dtv.com/songs/60000414.mkv
D.PORTER+I.HAYES-baby(无原唱),http://em.21dtv.com/songs/60000413.mkv
YOUNG-babe,http://em.21dtv.com/songs/60000377.mkv
谢金燕-babe(无原唱),http://em.21dtv.com/songs/60000376.mkv
东方T&J-babe(无原唱),http://em.21dtv.com/songs/60000375.mkv
江若琳-babaya,http://em.21dtv.com/songs/60000374.mkv
黎明-baba,http://em.21dtv.com/songs/60000373.mkv
o,http://em.21dtv.com/songs/60000368.mkv
call(演唱会)(无原唱),http://em.21dtv.com/songs/60000367.mkv
b,http://em.21dtv.com/songs/60000366.mkv
徐仁国-Bomtanaba,http://em.21dtv.com/songs/60100869.mkv
杨坤-爱,http://em.21dtv.com/songs/60128110.mkv
大王叫我来巡山+暴走萝莉-爱,http://em.21dtv.com/songs/60127886.mkv
GREEN-anyway,http://em.21dtv.com/songs/60065545.mkv
MAN-anthemic,http://em.21dtv.com/songs/60063530.mkv
Bega-Angelina(演唱会),http://em.21dtv.com/songs/60127656.mkv
艾菲-Angel,http://em.21dtv.com/songs/60100406.mkv
阿杜-Andy,http://em.21dtv.com/songs/60128506.mkv
东方神起-android,http://em.21dtv.com/songs/60071567.mkv
LONESTAR-amazed,http://em.21dtv.com/songs/60065571.mkv
林正豪+莫熙儿-爱LOVE,http://em.21dtv.com/songs/60080594.mkv
林欣彤-ainy(演唱会),http://em.21dtv.com/songs/60063523.mkv
赵多娜-爱,http://em.21dtv.com/songs/60069228.mkv
MIGUEL-adorn,http://em.21dtv.com/songs/60070295.mkv
INCUBUS-adolescents,http://em.21dtv.com/songs/60065539.mkv
隆莎-爱dida,http://em.21dtv.com/songs/60084789.mkv
X-action,http://em.21dtv.com/songs/60063520.mkv
小松未可子-ABC,http://em.21dtv.com/songs/60099969.mkv
容祖儿-爱ASHITERU,http://em.21dtv.com/songs/60092528.mkv
GOT7-A,http://em.21dtv.com/songs/60132084.mkv
张献仁-傲,http://em.21dtv.com/songs/60131416.mkv
麦克疯-爱,http://em.21dtv.com/songs/60129828.mkv
刘惜君-爱,http://em.21dtv.com/songs/60128825.mkv
欢子-爱,http://em.21dtv.com/songs/60127139.mkv
维妮亚-爱,http://em.21dtv.com/songs/60126022.mkv
吴若希-爱,http://em.21dtv.com/songs/60125301.mkv
陈志朋-爱,http://em.21dtv.com/songs/60124634.mkv
罗逻圣-爱,http://em.21dtv.com/songs/60122014.mkv
周昊天-爱,http://em.21dtv.com/songs/60121508.mkv
吴若希-爱,http://em.21dtv.com/songs/60121500.mkv
和汇慧-爱,http://em.21dtv.com/songs/60119363.mkv
任韵淇-爱,http://em.21dtv.com/songs/60118325.mkv
袁娅维-爱,http://em.21dtv.com/songs/60118030.mkv
庄心妍-哎,http://em.21dtv.com/songs/60117707.mkv
张怡诺-爱,http://em.21dtv.com/songs/60116790.mkv
陈泳泼-爱,http://em.21dtv.com/songs/60115502.mkv
小虎队-爱,http://em.21dtv.com/songs/60115118.mkv
谭维维+杨宇-爱,http://em.21dtv.com/songs/60112970.mkv
GOT7-A,http://em.21dtv.com/songs/60110764.mkv
Lin-爱,http://em.21dtv.com/songs/60109080.mkv
巫启贤-爱,http://em.21dtv.com/songs/60105797.mkv
白穆+张卓含威-爱,http://em.21dtv.com/songs/60104342.mkv
羽泉-唉,http://em.21dtv.com/songs/60096578.mkv
羽泉+苏有朋-爱,http://em.21dtv.com/songs/60094636.mkv
BABYMETAL-メギツネ,http://em.21dtv.com/songs/60086388.mkv
NMB48-カモネギックス,http://em.21dtv.com/songs/60086386.mkv
郑俊弘-angels,http://em.21dtv.com/songs/60086320.mkv
陶辚竹-爱,http://em.21dtv.com/songs/60084788.mkv
超泉RZ组合-爱,http://em.21dtv.com/songs/60084787.mkv
三泽纱千香-リンクス,http://em.21dtv.com/songs/60084777.mkv
阿桑-angle,http://em.21dtv.com/songs/60084692.mkv
高铃-爱してる,http://em.21dtv.com/songs/60082461.mkv
FLIP-ワンダーランド,http://em.21dtv.com/songs/60082448.mkv
シド-レイン(演唱会),http://em.21dtv.com/songs/60082447.mkv
BBABYMETAL-メギツネ,http://em.21dtv.com/songs/60082446.mkv
MIWA-ミラクル,http://em.21dtv.com/songs/60082445.mkv
AKB48-マジジョテッペンブルース,http://em.21dtv.com/songs/60082444.mkv
モーニング娘。-ブレインストーミング(演唱会),http://em.21dtv.com/songs/60082443.mkv
恵比寿マスカッツ-ハニーとラップ,http://em.21dtv.com/songs/60082440.mkv
ノースリーブス-タネ(演唱会),http://em.21dtv.com/songs/60082437.mkv
CHICKEN-ゼロ,http://em.21dtv.com/songs/60082436.mkv
ANNABEL-スモルワールドロップ,http://em.21dtv.com/songs/60082435.mkv
CLARIS-コネクト,http://em.21dtv.com/songs/60082434.mkv
AKB48-エンドロル(演唱会),http://em.21dtv.com/songs/60082433.mkv
EGOIST-エウテルペ,http://em.21dtv.com/songs/60082432.mkv
牧野由依-ふわふわ,http://em.21dtv.com/songs/60082431.mkv
惠比寿マスカッツ-おかあさん,http://em.21dtv.com/songs/60082427.mkv
阿峻飞猫-aziza,http://em.21dtv.com/songs/60082074.mkv
温岚-ayo,http://em.21dtv.com/songs/60082073.mkv
CISCO-awkward,http://em.21dtv.com/songs/60082072.mkv
EXO-M-angle,http://em.21dtv.com/songs/60082071.mkv
TIMEZ-alones,http://em.21dtv.com/songs/60082061.mkv
孟楠-爱,http://em.21dtv.com/songs/60081570.mkv
塔斯肯-Angel,http://em.21dtv.com/songs/60081510.mkv
周礼虎-爱,http://em.21dtv.com/songs/60081275.mkv
墨绿森林-爱,http://em.21dtv.com/songs/60080675.mkv
张可-爱,http://em.21dtv.com/songs/60074295.mkv
李娅莎-爱,http://em.21dtv.com/songs/60074294.mkv
德龙-爱,http://em.21dtv.com/songs/60074293.mkv
羽泉-爱,http://em.21dtv.com/songs/60074292.mkv
尚雯婕-atypical,http://em.21dtv.com/songs/60072909.mkv
BLAISE-attitude,http://em.21dtv.com/songs/60072907.mkv
陈沛轩-aspiration,http://em.21dtv.com/songs/60072904.mkv
徐仁英-anymore,http://em.21dtv.com/songs/60072897.mkv
PART-antidote,http://em.21dtv.com/songs/60072896.mkv
KE$HA-animal,http://em.21dtv.com/songs/60072894.mkv
MAYNARD+WILEY-animal,http://em.21dtv.com/songs/60072893.mkv
XX-angels,http://em.21dtv.com/songs/60072892.mkv
侯祖辛-angel,http://em.21dtv.com/songs/60072891.mkv
陈浩德-amour(演唱会),http://em.21dtv.com/songs/60072889.mkv
袁娅维-amazing,http://em.21dtv.com/songs/60072886.mkv
CARDLE-amazing,http://em.21dtv.com/songs/60072885.mkv
SISTER-alone,http://em.21dtv.com/songs/60072884.mkv
KREWELLA-alive,http://em.21dtv.com/songs/60072872.mkv
超新星-addicted(演唱会),http://em.21dtv.com/songs/60072868.mkv
自由发挥-abc,http://em.21dtv.com/songs/60072866.mkv
